,Unnamed: 0,month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
469,469,May,1647153,4342174,2019-05-25 01:21:00,2019-05-25 01:50:00,0:29:22,"401 2nd St NW, Albuquerque, NM 87102, USA","Central @ New York, Albuquerque, NM 87104, USA",35606167,1521471
470,470,May,1647203,3642036,2019-05-25 01:25:00,2019-05-25 01:42:00,0:16:35,"320 Central Ave NW, Albuquerque, NM 87102, USA","1715 Escalante Ave SW, Albuquerque, NM 87104, USA",35611902,1521376
471,471,May,1647204,1297128,2019-05-25 01:25:00,2019-05-25 01:58:00,0:33:03,"600 Central Ave NW, Albuquerque, NM 87102, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",35606839,1521574
472,472,May,1647206,4011047,2019-05-25 01:25:00,2019-05-25 02:04:00,0:39:06,"501 Copper Ave NW, Albuquerque, NM 87102, USA","1 Civic Plaza NW, Albuquerque, NM 87102, USA",35610095,1521649
473,473,May,1647221,7557387,2019-05-25 01:26:00,2019-05-25 01:37:00,0:11:10,"125 2nd St NW, Albuquerque, NM 87102, USA","125 2nd St NW, Albuquerque, NM 87102, USA",35576882,1521307
474,474,May,1647222,2741467,2019-05-25 01:26:00,2019-05-25 02:32:00,1:06:00,"423 Central Ave NE, Albuquerque, NM 87102, USA","Central @ Edith, Albuquerque, NM 87102, USA",35611109,1521937
475,475,May,1647234,7841444,2019-05-25 01:27:00,2019-05-25 01:51:00,0:24:18,"424 Central Ave SE, Albuquerque, NM 87102, USA","320 Arno St NE, Albuquerque, NM 87102, USA",35548685,1521483
476,476,May,1647238,1223831,2019-05-25 01:27:00,2019-05-25 02:19:00,0:51:22,"524 Central Ave SW, Albuquerque, NM 87102, USA","505 Central Ave NW, Albuquerque, NM 87102, USA",35607522,1521807
477,477,May,1647247,8825568,2019-05-25 01:28:00,2019-05-25 01:32:00,0:04:18,"505 5th St NW, Albuquerque, NM 87102, United States","410 Central Ave SW, Albuquerque, NM 87102, USA",35563113,1521234
478,478,May,1647255,9107475,2019-05-25 01:28:00,2019-05-25 01:54:00,0:26:13,"216 Central Ave SW, Albuquerque, NM 87102, USA","110 Tulane Dr SE, Albuquerque, NM 87106, USA",35576645,1521512
479,479,May,1647274,4550171,2019-05-25 01:29:00,2019-05-25 02:17:00,0:48:08,"809 Copper Ave NW, Albuquerque, NM 87102, USA","803 Marquette Ave NW, Albuquerque, NM 87102, USA",35586803,1521798
480,480,May,1647275,3885791,2019-05-25 01:29:00,2019-05-25 01:42:00,0:12:14,"111 4th St SW, Albuquerque, NM 87102, USA","1715 Escalante Ave SW, Albuquerque, NM 87104, USA",35612885,1521375
481,481,May,1647282,5299111,2019-05-25 01:30:00,2019-05-25 01:41:00,0:11:29,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","9 Silver Ave SE, Albuquerque, NM 87106, USA",35612614,1521369
482,482,May,1647302,7623985,2019-05-25 01:32:00,2019-05-25 02:15:00,0:43:37,"716 Gold Ave SW, Albuquerque, NM 87102, USA","504 Central Ave NW, Albuquerque, NM 87102, USA",35607412,1521774
483,483,May,1647321,8891856,2019-05-25 01:33:00,2019-05-25 02:02:00,0:28:30,"225 Gold Ave SW, Albuquerque, NM 87102, USA","100 Broadway Blvd SE, Albuquerque, NM 87102, USA",35611751,1521614
484,484,May,1647329,3307879,2019-05-25 01:34:00,2019-05-25 01:43:00,0:09:19,"111 Marble Ave NW, Albuquerque, NM 87102, USA","193 1st St SW, Albuquerque, NM 87102, USA",35595039,1521394
485,485,May,1647332,3786248,2019-05-25 01:34:00,2019-05-25 01:43:00,0:09:07,"111 Marble Ave NW, Albuquerque, NM 87102, USA","193 1st St SW, Albuquerque, NM 87102, USA",35592542,1521393
486,486,May,1647339,8161160,2019-05-25 01:34:00,2019-05-25 01:46:00,0:11:38,"511 Keleher Ave NW, Albuquerque, NM 87102, USA","511 Keleher Ave NW, Albuquerque, NM 87102, USA",35573530,1521424
487,487,May,1647343,4947439,2019-05-25 01:34:00,2019-05-25 02:02:00,0:27:09,"Sunshine Building, 120 Central Ave SW, Albuquerque, NM 87102, USA","101 Broadway Blvd NE, Albuquerque, NM 87102, USA",35611303,1521612
488,488,May,1647347,1579133,2019-05-25 01:35:00,2019-05-25 01:39:00,0:04:15,"University of New Mexico South, Albuquerque, NM 87106, United States","1414 University Blvd SE, Albuquerque, NM 87106, USA",35533431,1521335
489,489,May,1647353,6354071,2019-05-25 01:35:00,2019-05-25 01:41:00,0:05:20,"115 2nd St SW, Albuquerque, NM 87102, USA","115 2nd St SW, Albuquerque, NM 87102, USA",35613651,1521355
490,490,May,1647379,2841549,2019-05-25 01:37:00,2019-05-25 01:59:00,0:22:26,"401 3rd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35612310,1521584
491,491,May,1647393,5058712,2019-05-25 01:38:00,2019-05-25 02:17:00,0:39:05,"501 Copper Ave NW, Albuquerque, NM 87102, USA","502 Fruit Ave NW, Albuquerque, NM 87102, USA",35555037,1521795
492,492,May,1647394,3567880,2019-05-25 01:38:00,2019-05-25 01:44:00,0:06:29,"100 Silver Ave SW, Albuquerque, NM 87102, USA","413 2nd St SW, Albuquerque, NM 87102, USA",35578579,1521406
493,493,May,1647419,1591106,2019-05-25 01:40:00,2019-05-25 02:01:00,0:21:28,"401 3rd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",35612555,1521609
494,494,May,1647420,1661350,2019-05-25 01:40:00,2019-05-25 01:42:00,0:02:15,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",35576882,1521384
495,495,May,1647425,2584557,2019-05-25 01:40:00,2019-05-25 01:48:00,0:07:18,"215 Yale Blvd SE, Albuquerque, NM 87106, USA","528 Spruce St SE, Albuquerque, NM 87106, USA",35537948,1521444
496,496,May,1647434,6705703,2019-05-25 01:41:00,2019-05-25 01:53:00,0:12:33,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35568884,1521502
497,497,May,1647442,6354071,2019-05-25 01:41:00,2019-05-25 01:53:00,0:12:07,"Sunshine Building, 120 Central Ave SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35613776,1521498
498,498,May,1647457,3520467,2019-05-25 01:42:00,2019-05-25 01:54:00,0:11:49,"1400 Central Ave SE, Albuquerque, NM 87106, USA","110 Tulane Dr SE, Albuquerque, NM 87106, USA",35576882,1521511
499,499,May,1647469,5683625,2019-05-25 01:43:00,2019-05-25 01:49:00,0:06:03,"2424 Central Ave SW, Albuquerque, NM 87104, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35566644,1521463
500,500,May,1647486,1515374,2019-05-25 01:45:00,2019-05-25 01:53:00,0:08:04,"417 2nd St SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35613651,1521501
501,501,May,1647500,9053377,2019-05-25 01:46:00,2019-05-25 01:59:00,0:13:04,"501 Sycamore St SE, Albuquerque, NM 87106, USA","2550 Central Ave SE, Albuquerque, NM 87106, USA",35599509,1521583
502,502,May,1647502,1372704,2019-05-25 01:46:00,2019-05-25 01:59:00,0:12:27,"Roosevelt Park, 500 Spruce St SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",35599764,1521581
503,503,May,1647541,6382403,2019-05-25 01:50:00,2019-05-25 01:53:00,0:02:53,"1015 Rio Grande Blvd NW, Albuquerque, NM 87104, USA","1015 Rio Grande Blvd NW, Albuquerque, NM 87104, USA",35613913,1521499
504,504,May,1647558,3567880,2019-05-25 01:51:00,2019-05-25 01:58:00,0:06:26,"417 2nd St SW, Albuquerque, NM 87102, USA","102 4th St NW, Albuquerque, NM 87102, USA",35578579,1521562
505,505,May,1647562,6926587,2019-05-25 01:52:00,2019-05-25 02:04:00,0:11:56,"316 Tijeras Ave NE, Albuquerque, NM 87102, USA","Communication and Journalism, Redondo Dr NE, Albuquerque, NM 87106, USA",35548685,1521639
506,506,May,1647567,4932492,2019-05-25 01:52:00,2019-05-25 02:12:00,0:20:10,"413 2nd St SW, Albuquerque, NM 87102, USA","505 Central Ave NW, Albuquerque, NM 87102, USA",35565152,1521735
507,507,May,1647572,5323295,2019-05-25 01:53:00,2019-05-25 01:58:00,0:05:54,"Engineering and Science Computer Pod, Albuquerque, NM 87106, USA","2110 Central Ave NE, Albuquerque, NM 87106, USA",35601506,1521578
508,508,May,1647575,8600566,2019-05-25 01:53:00,2019-05-25 01:58:00,0:04:52,"Electrical & Computer Engineering/Centennial Library, Albuquerque, NM 87106, USA","2110 Central Ave NE, Albuquerque, NM 87106, USA",35601364,1521564
509,509,May,1647577,6382403,2019-05-25 01:54:00,2019-05-25 02:05:00,0:10:47,"1001 Rio Grande Blvd NW, Albuquerque, NM 87104, USA","2121 Hollywood Ave NW, Albuquerque, NM 87104, USA",35613913,1521653
510,510,May,1647579,7515889,2019-05-25 01:54:00,2019-05-25 02:05:00,0:11:08,"1015 Rio Grande Blvd NW, Albuquerque, NM 87104, USA","2121 Hollywood Ave NW, Albuquerque, NM 87104, USA",35617351,1521667
511,511,May,1647600,2693271,2019-05-25 01:55:00,2019-05-25 01:58:00,0:02:38,"407 Central Ave NW, Albuquerque, NM 87102, USA",,35604731,1521570
512,512,May,1649409,7396316,2019-05-25 13:08:00,2019-05-25 13:49:00,0:40:54,"412 Gold Ave SW, Albuquerque, NM 87102, USA","412 Gold Ave SW, Albuquerque, NM 87102, USA",35532065,1523583
513,513,May,1649417,2383084,2019-05-25 13:13:00,2019-05-25 13:18:00,0:05:04,"2002 Central Ave SW, Albuquerque, NM 87104, USA","217 13th St NW, Albuquerque, NM 87102, USA",35744858,1523507
514,514,May,1649480,6692980,2019-05-25 13:35:00,2019-05-25 13:57:00,0:22:23,"Central @ Girard, Albuquerque, NM 87106, USA","1300 Woodward Rd SE, Albuquerque, NM 87106, USA",28858856,1523622
515,515,May,1649483,1564954,2019-05-25 13:37:00,2019-05-25 13:57:00,0:20:44,"3005 Central Ave NE, Albuquerque, NM 87106, USA","1330 Woodward Rd SE, Albuquerque, NM 87106, USA",35735442,1523623
516,516,May,1649526,5293511,2019-05-25 13:47:00,2019-05-25 14:12:00,0:24:53,"2950 Central Ave SE, Albuquerque, NM 87106, USA","2602 Silver Ave SE, Albuquerque, NM 87106, USA",35537948,1523706
517,517,May,1649570,2224595,2019-05-25 13:54:00,2019-05-25 14:18:00,0:23:19,"722 Central Ave SW, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35534284,1523732
518,518,May,1649589,1509739,2019-05-25 13:58:00,2019-05-25 14:17:00,0:19:35,"718 Rte 66, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35753424,1523731
519,519,May,1649718,1292599,2019-05-25 14:17:00,2019-05-25 15:02:00,0:44:57,"420 Central Ave SW, Albuquerque, NM 87102, USA","216 Central Ave SW, Albuquerque, NM 87102, USA",35755862,1524058
520,520,May,1649743,1509739,2019-05-25 14:20:00,2019-05-25 14:23:00,0:02:43,"722 Central Ave SW, Albuquerque, NM 87102, USA","1012 Central Ave SW, Albuquerque, NM 87102, USA",35600600,1523765
521,521,May,1649787,2693271,2019-05-25 14:25:00,2019-05-25 14:31:00,0:05:51,"407 Central Ave NW, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35758286,1523804
522,522,May,1649792,5246978,2019-05-25 14:25:00,2019-05-25 14:49:00,0:23:38,"420 Central Ave SW, Albuquerque, NM 87102, USA","423 Central Ave NW, Albuquerque, NM 87102, USA",35662870,1523940
523,523,May,1649806,9895157,2019-05-25 14:27:00,2019-05-25 14:31:00,0:03:41,"423 Central Ave NW, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35758044,1523803
524,524,May,1649828,8017941,2019-05-25 14:29:00,2019-05-25 14:39:00,0:09:29,"500 Central Ave SW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",35758977,1523857
525,525,May,1649849,1896127,2019-05-25 14:32:00,2019-05-25 14:40:00,0:08:20,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","600 Central Ave SE, Albuquerque, NM 87102, USA",35758978,1523870
526,526,May,1649851,6810958,2019-05-25 14:32:00,2019-05-25 14:48:00,0:16:12,"3125 Summit Pl NE, Albuquerque, NM 87106, USA","3212 Loma Vista Pl NE, Albuquerque, NM 87106, USA",35610475,1523936
527,527,May,1649923,2383084,2019-05-25 14:41:00,2019-05-25 14:53:00,0:11:24,"217 13th St NW, Albuquerque, NM 87102, USA","217 13th St NW, Albuquerque, NM 87102, USA",35744858,1523977
528,528,May,1649968,7989059,2019-05-25 14:46:00,2019-05-25 15:01:00,0:15:40,"318 Sycamore St SE, Albuquerque, NM 87106, USA","1605 Coal Ave SE, Albuquerque, NM 87106, USA",35518788,1524049
529,529,May,1650059,7699960,2019-05-25 14:53:00,2019-05-25 14:57:00,0:04:00,"718 Rte 66, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",35731526,1524024
530,530,May,1650203,8017941,2019-05-25 15:08:00,2019-05-25 15:10:00,0:02:12,"524 Central Ave SW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",35758977,1524141
531,531,May,1650289,9895157,2019-05-25 15:15:00,2019-05-25 15:23:00,0:07:47,"717 Central Ave NW, Albuquerque, NM 87102, USA","505 Central Ave NW, Albuquerque, NM 87102, USA",35498126,1524265
532,532,May,1650293,8017941,2019-05-25 15:15:00,2019-05-25 15:21:00,0:05:51,"517 Gold Ave SW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",35758977,1524247
533,533,May,1650320,2643593,2019-05-25 15:18:00,2019-05-25 15:29:00,0:10:14,"2002 Central Ave SW, Albuquerque, NM 87104, USA","301 Central Ave NE, Albuquerque, NM 87102, USA",35307898,1524320
534,534,May,1650389,1445658,2019-05-25 15:23:00,2019-05-25 15:39:00,0:16:05,"500 Lead Ave SW, Albuquerque, NM 87102, USA","815 Lead Ave SW, Albuquerque, NM 87102, USA",35618086,1524452
535,535,May,1650402,1896127,2019-05-25 15:24:00,2019-05-25 15:49:00,0:24:34,"600 Central Ave SE, Albuquerque, NM 87102, USA","700 Central Ave SE, Albuquerque, NM 87102, USA",35758978,1524572
536,536,May,1650429,1509739,2019-05-25 15:27:00,2019-05-25 15:33:00,0:06:15,"1012 Central Ave SW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",35600600,1524377
537,537,May,1650581,6402509,2019-05-25 15:37:00,2019-05-25 16:40:00,1:02:41,"412 Gold Ave SW, Albuquerque, NM 87102, USA","Central @ Edith, Albuquerque, NM 87102, USA",35538304,1525341
538,538,May,1650673,6706939,2019-05-25 15:44:00,2019-05-25 16:02:00,0:18:14,"423 Central Ave NW, Albuquerque, NM 87102, USA","401 Copper Ave NW, Albuquerque, NM 87102, USA",35758044,1524757
539,539,May,1650674,4751790,2019-05-25 15:44:00,2019-05-25 16:02:00,0:18:12,"423 Central Ave NW, Albuquerque, NM 87102, USA","401 Copper Ave NW, Albuquerque, NM 87102, USA",35758286,1524756
540,540,May,1650794,2383084,2019-05-25 15:52:00,2019-05-25 16:13:00,0:20:28,"211 13th St NW, Albuquerque, NM 87102, USA","901 Park Ave SW, Albuquerque, NM 87102, USA",35775477,1524891
541,541,May,1650835,6192939,2019-05-25 15:55:00,2019-05-25 16:30:00,0:34:46,"Central @ Tingley, Albuquerque, NM 87104, USA","2500 Central Ave SW, Albuquerque, NM 87104, USA",35514522,1525163
542,542,May,1650836,6396280,2019-05-25 15:55:00,2019-05-25 16:30:00,0:34:42,"Central @ Tingley, Albuquerque, NM 87104, USA","2424 New York Ave NW, Albuquerque, NM 87104, USA",35775603,1525164
543,543,May,1650845,4965027,2019-05-25 15:56:00,2019-05-25 16:41:00,0:44:58,"412 Gold Ave SW, Albuquerque, NM 87102, USA","Central @ Edith, Albuquerque, NM 87102, USA",35777106,1525355
544,544,May,1651033,4751790,2019-05-25 16:07:00,2019-05-25 16:16:00,0:08:58,"214 Copper Ave NW, Albuquerque, NM 87102, USA","410 Central Ave SW, Albuquerque, NM 87102, USA",35758286,1524939
545,545,May,1651036,6706939,2019-05-25 16:07:00,2019-05-25 16:16:00,0:08:58,"401 Copper Ave NW, Albuquerque, NM 87102, USA","415 Central Ave SW, Albuquerque, NM 87102, USA",35758044,1524941
546,546,May,1651237,4751790,2019-05-25 16:19:00,2019-05-25 16:24:00,0:05:39,"410 Central Ave SW, Albuquerque, NM 87102, USA","220 Copper Ave NW, Albuquerque, NM 87102, USA",35781789,1525074
547,547,May,1651263,2643593,2019-05-25 16:20:00,2019-05-25 16:30:00,0:10:18,"301 Central Ave NE, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35590338,1525182
548,548,May,1651299,4437884,2019-05-25 16:21:00,2019-05-25 16:33:00,0:11:48,"99999 Commercial St NE, Albuquerque, NM 87102, USA","109 Broadway Blvd NE, Albuquerque, NM 87102, USA",35781697,1525232
549,549,May,1651369,9895157,2019-05-25 16:26:00,2019-05-25 16:40:00,0:13:16,"505 Central Ave NW, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35783537,1525334
550,550,May,1651400,8017941,2019-05-25 16:28:00,2019-05-25 16:32:00,0:04:32,"524 Central Ave SW, Albuquerque, NM 87102, USA","105 6th St SW, Albuquerque, NM 87102, USA",35758977,1525220
551,551,May,1651412,2224595,2019-05-25 16:28:00,2019-05-25 16:33:00,0:04:20,"717 Central Ave NW, Albuquerque, NM 87102, USA","600 Central Ave NW, Albuquerque, NM 87102, USA",35558236,1525228
552,552,May,1651451,2643593,2019-05-25 16:30:00,2019-05-25 16:33:00,0:02:15,"722 Central Ave SW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",35562208,1525224
553,553,May,1651528,5246978,2019-05-25 16:35:00,2019-05-25 16:40:00,0:05:05,"419 Central Ave NW, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35785040,1525338
554,554,May,1651600,5393734,2019-05-25 16:38:00,2019-05-25 16:46:00,0:08:08,"323 Dr Martin Luther King Jr Ave NE, Albuquerque, NM 87102, USA","1001 Central Ave NW, Albuquerque, NM 87102, USA",35307898,1525456
555,555,May,1651655,1896127,2019-05-25 16:40:00,2019-05-25 16:48:00,0:07:18,"700 Central Ave SE, Albuquerque, NM 87102, USA","First Plaza Galeria, 20 First Plaza Center NW, Albuquerque, NM 87102, USA",35758978,1525494
556,556,May,1651763,3786248,2019-05-25 16:45:00,2019-05-25 16:52:00,0:06:32,"120 Central Ave SE, Albuquerque, NM 87102, USA","800 Copper Ave NW, Albuquerque, NM 87102, USA",35357383,1525586
557,557,May,1651778,6402509,2019-05-25 16:46:00,2019-05-25 17:01:00,0:15:09,"Central @ Edith, Albuquerque, NM 87102, USA","712 Cromwell Ave SE, Albuquerque, NM 87102, USA",35554062,1525773
558,558,May,1652058,7989059,2019-05-25 16:59:00,2019-05-25 17:05:00,0:06:37,"1605 Coal Ave SE, Albuquerque, NM 87106, USA","Architecture and Planning, Albuquerque, NM 87106, USA",35559694,1525840
559,559,May,1652082,2758128,2019-05-25 16:59:00,2019-05-25 17:13:00,0:13:20,"423 Coal Ave SW, Albuquerque, NM 87102, USA","909 Copper Ave NW, Albuquerque, NM 87102, USA",35788899,1525968
560,560,May,1652106,9895157,2019-05-25 17:01:00,2019-05-25 17:11:00,0:10:18,"717 Central Ave NW, Albuquerque, NM 87102, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35790933,1525945
561,561,May,1652114,5246978,2019-05-25 17:01:00,2019-05-25 17:11:00,0:09:58,"717 Central Ave NW, Albuquerque, NM 87102, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35790945,1525944
562,562,May,1652168,5293511,2019-05-25 17:04:00,2019-05-25 17:08:00,0:04:14,"2601 Silver Ave SE, Albuquerque, NM 87106, USA","Earth & Planetary Sciences (Northrop Hall), Albuquerque, NM 87106, USA",35688511,1525881
563,563,May,1652206,1722402,2019-05-25 17:05:00,2019-05-25 18:37:00,1:31:59,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","First Plaza Galeria, 20 First Plaza Center NW, Albuquerque, NM 87102, USA",35791167,1527804
564,564,May,1652331,4437884,2019-05-25 17:11:00,2019-05-25 17:15:00,0:04:08,"200 Broadway Blvd NE, Albuquerque, NM 87102, USA","401 NM-47, Albuquerque, NM 87102, USA",35783302,1526050
565,565,May,1652334,6396280,2019-05-25 17:11:00,2019-05-25 17:12:00,0:00:19,"2424 Central Ave SW, Albuquerque, NM 87104, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35790945,1525959
566,566,May,1652335,2643593,2019-05-25 17:11:00,2019-05-25 17:35:00,0:23:34,"524 Central Ave SW, Albuquerque, NM 87102, USA","2424 New York Ave NW, Albuquerque, NM 87104, USA",35789337,1526410
567,567,May,1652341,6192939,2019-05-25 17:12:00,2019-05-25 17:12:00,0:00:18,"2424 Central Ave SW, Albuquerque, NM 87104, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35790933,1525962
568,568,May,1652343,2224595,2019-05-25 17:12:00,2019-05-25 17:35:00,0:23:33,"524 Central Ave SW, Albuquerque, NM 87102, USA","2424 New York Ave NW, Albuquerque, NM 87104, USA",35608573,1526416
569,569,May,1652350,6396280,2019-05-25 17:12:00,2019-05-25 17:13:00,0:00:59,"2424 Central Ave SW, Albuquerque, NM 87104, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35790945,1525979
570,570,May,1652354,9895157,2019-05-25 17:13:00,2019-05-25 17:22:00,0:09:28,"2424 Central Ave SW, Albuquerque, NM 87104, USA","4909 Central Ave NW, Albuquerque, NM 87105, USA",35790933,1526152
571,571,May,1652357,1527203,2019-05-25 17:12:00,2019-05-25 17:46:00,0:33:38,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","424 Central Ave SE, Albuquerque, NM 87102, USA",35513516,1526640
572,572,May,1652363,9852275,2019-05-25 17:13:00,2019-05-25 17:46:00,0:33:23,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","423 Central Ave NE, Albuquerque, NM 87102, USA",35517524,1526636
573,573,May,1652375,6192939,2019-05-25 17:14:00,2019-05-25 17:22:00,0:08:35,"2424 Central Ave SW, Albuquerque, NM 87104, USA","4909 Central Ave NW, Albuquerque, NM 87105, USA",35790945,1526153
574,574,May,1652465,4623737,2019-05-25 17:18:00,2019-05-25 17:49:00,0:31:37,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","400 Marquette Ave NW, Albuquerque, NM 87102, USA",35793976,1526700
575,575,May,1652470,4437884,2019-05-25 17:18:00,2019-05-25 17:31:00,0:13:20,"401 NM-47, Albuquerque, NM 87102, USA","903 Copper Ave NW, Albuquerque, NM 87102, USA",35783302,1526338
576,576,May,1652499,2552417,2019-05-25 17:19:00,2019-05-25 17:34:00,0:14:54,"2002 Central Ave SW, Albuquerque, NM 87104, USA","1500 Central Ave SW, Albuquerque, NM 87104, USA",35587370,1526385
